329.83596;5.27282E-4
330.1529;5.27851E-4
330.46984;5.2842E-4
330.78679;5.28988E-4
331.10373;5.29557E-4
331.42067;5.30126E-4
331.73761;5.30695E-4
332.05455;5.31264E-4
332.3715;5.31832E-4
332.68844;5.32401E-4
333.00538;5.3297E-4
333.32232;5.33539E-4
333.63926;5.34108E-4
333.95621;5.34677E-4
334.27315;5.35246E-4
334.59009;5.35815E-4
334.90703;5.36384E-4
335.22397;5.36953E-4
335.54092;5.37522E-4
335.85786;5.38091E-4
336.1748;5.3866E-4
336.49174;5.3923E-4
336.80868;5.39799E-4
337.12563;5.40368E-4
337.44257;5.40938E-4
337.75951;5.41507E-4
338.07645;5.42076E-4
338.39339;5.42646E-4
338.71034;5.43215E-4
339.02728;5.43785E-4
339.34422;5.44355E-4
339.66116;5.44924E-4
339.9781;5.45494E-4
340.29505;5.46064E-4
340.61199;5.46634E-4
340.92893;5.47204E-4
341.24587;5.47774E-4
341.56281;5.48344E-4
341.87975;5.48914E-4
342.1967;5.49484E-4
342.51364;5.50054E-4
342.83058;5.50624E-4
343.14752;5.51195E-4
343.46446;5.51765E-4
343.78141;5.52336E-4
344.09835;5.52906E-4
344.41529;5.53477E-4
344.73223;5.54048E-4
345.04917;5.54619E-4
345.36612;5.55189E-4
345.68306;5.5576E-4
346;5.56331E-4
